# Case2_F128_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6536536.9920	328975.8695	599.2412
1	6536548.9920	328991.8695	701.6134
1	6536560.4920	329006.7765	817.0231
1	6536586.9920	329041.2445	908.9376
1	6536615.4920	329078.4635	1005.6163
2	6536589.4920	328941.5885	600.7729
2	6536598.4920	328953.2765	702.2891
2	6536609.9920	328968.4005	803.6481
2	6536635.4920	329001.4945	903.3463
2	6536663.9920	329038.8385	1002.5083
3	6536635.9920	328899.9005	599.2412
3	6536643.4920	328909.2445	690.0703
3	6536661.4920	328932.7445	811.9448
3	6536686.4920	328965.3075	908.9376
3	6536714.9920	329002.4945	1005.6163
4	6536678.9920	328832.5265	590.2981
4	6536694.4920	328852.4635	699.9538
4	6536716.9920	328881.9005	808.8081
4	6536746.9920	328921.0575	916.5289
4	6536781.4920	328966.4325	1023.3240
5	6536720.9920	328763.9945	580.7267
5	6536743.4920	328792.9945	698.0914
5	6536773.4920	328832.2135	814.3320
5	6536808.4920	328878.3695	929.5787
5	6536849.4920	328931.5885	1043.6759
6	6536754.9920	328725.9005	576.7247
6	6536777.9920	328756.1505	700.0446
6	6536810.4920	328798.9005	821.9697
6	6536849.9920	328850.4635	942.5900
6	6536895.4920	328909.8695	1061.8475
7	6536777.9920	328694.6505	572.4541
7	6536797.9920	328720.6825	681.0086
7	6536834.4920	328768.5265	819.4396
7	6536867.9920	328811.8695	921.4542
7	6536927.4920	328889.9635	1076.1932
8	6536807.4920	328650.8385	566.1612
8	6536835.4920	328687.4635	693.1089
8	6536866.4920	328728.0265	819.5368
8	6536906.9920	328780.8385	944.3182
8	6536950.4920	328837.5885	1068.4214
9	6536846.9920	328619.9945	565.9777
9	6536869.9920	328650.1195	671.7167
9	6536895.9920	328684.3385	807.7889
9	6536931.4920	328730.7445	922.8185
9	6536972.9920	328784.9635	1055.9846
10	6536883.4920	328585.7445	565.7595
10	6536909.4920	328619.5265	689.1410
10	6536935.9920	328654.0575	812.4252
10	6536974.4920	328704.4325	933.6621
10	6537011.9920	328753.4635	1055.0971
11	6536920.4920	328551.8695	565.5882
11	6536942.4920	328580.3695	672.7646
11	6536974.4920	328622.3075	808.1799
11	6537010.9920	328669.9945	922.8185
11	6537052.4920	328724.2135	1055.9846
12	6536959.9920	328521.1825	565.5736
12	6536985.4920	328554.4005	688.9922
12	6537014.9920	328593.1505	811.7982
12	6537050.9920	328639.6825	933.5728
12	6537087.9920	328688.1505	1055.0724
13	6536999.9920	328491.0885	565.5882
13	6537021.9920	328519.6195	672.7646
13	6537053.9920	328561.5265	808.1799
13	6537083.9920	328600.6195	921.1646
13	6537123.4920	328652.4325	1054.1037
14	6537050.4920	328454.4325	566.1399
14	6537075.4920	328487.1195	688.9590
14	6537104.9920	328525.2135	811.1923
14	6537136.4920	328566.6825	933.0083
14	6537172.9920	328613.9945	1054.0202
15	6537089.4920	328422.7445	565.5882
15	6537110.9920	328451.2445	672.7646
15	6537143.4920	328493.1505	806.1234
15	6537172.9920	328532.2445	921.1646
15	6537212.9920	328584.0575	1054.1037
16	6537145.9920	328394.1195	538.3549
16	6537160.4920	328413.1505	685.3773
16	6537192.9920	328455.3075	808.6719
16	6537227.4920	328500.4635	931.5669
16	6537263.9920	328548.3075	1054.0839
17	6537189.4920	328348.2135	545.2812
17	6537205.4920	328368.5885	674.2767
17	6537233.4920	328405.4945	801.8946
17	6537270.4920	328453.9325	928.0943
17	6537308.4920	328503.2135	1054.1665
18	6537232.9920	328301.9945	554.1533
18	6537250.9920	328325.3075	674.5828
18	6537273.9920	328355.4325	802.3515
18	6537311.9920	328405.2765	928.2942
18	6537349.9920	328454.7765	1054.2906
19	6537288.4920	328271.4945	538.1860
19	6537291.4920	328275.2765	669.1226
19	6537307.9920	328296.7765	799.6272
19	6537346.4920	328347.7135	927.0403
19	6537385.4920	328398.1505	1054.5286
20	6537326.9920	328239.7135	522.0282
20	6537318.4920	328228.7135	644.4468
20	6537331.4920	328245.5885	795.3024
20	6537370.9920	328297.0575	925.0514
20	6537410.4920	328348.6195	1054.7880
21	6537393.4920	328162.2135	530.9479
21	6537384.4920	328149.9945	664.2455
21	6537394.4920	328163.6825	797.5238
21	6537430.4920	328210.6195	927.9230
21	6537467.4920	328258.5885	1058.1707
22	6537448.4920	328089.7445	544.3994
22	6537440.9920	328080.2765	643.8055
22	6537450.4920	328092.3695	791.1696
22	6537483.4920	328135.5575	930.9414
22	6537516.4920	328178.5265	1056.2053
23	6537482.9920	328032.5575	553.3108
23	6537484.9920	328034.6825	658.5938
23	6537500.4920	328055.2135	777.2625
23	6537523.9920	328085.8695	903.4426
23	6537557.9920	328130.2445	1027.7982
24	6537527.4920	327987.3075	556.0034
24	6537535.4920	327997.9325	640.8843
24	6537550.4920	328017.4325	790.2165
24	6537576.4920	328051.7765	921.9071
24	6537601.9920	328084.8695	998.9836
