# Case2_F135_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6538355.9920	330427.2765	1867.8000
1	6538233.9920	330268.2765	1611.3996
1	6538122.9920	330122.7135	1352.2054
1	6538057.4920	330037.4945	1109.2513
1	6538032.9920	330005.1195	1023.8395
1	6538002.9920	329965.8695	887.6786
2	6538253.4920	330663.4325	2135.6548
2	6538148.9920	330526.8695	1891.5410
2	6538026.9920	330367.9005	1600.6164
2	6537943.9920	330259.4325	1352.2054
2	6537878.9920	330174.2135	1109.2513
2	6537863.4920	330153.9325	1010.4852
2	6537835.4920	330117.4945	912.1639
3	6538139.4920	330699.9945	2118.5769
3	6538060.4920	330596.7135	1922.8708
3	6537982.4920	330494.7135	1726.9087
3	6537909.9920	330399.8695	1529.6110
3	6537847.9920	330318.6195	1330.0077
3	6537791.4920	330244.8385	1129.3188
3	6537747.4920	330187.5575	926.6672
4	6538023.9920	330734.0575	2102.8108
4	6537951.9920	330639.7445	1911.1067
4	6537881.4920	330547.4325	1719.0497
4	6537814.9920	330460.9945	1525.9610
4	6537756.4920	330384.5885	1331.2199
4	6537699.4920	330310.1505	1136.1987
4	6537658.4920	330256.0885	938.7513
5	6537907.4920	330766.8385	2088.4068
5	6537841.9920	330680.8695	1900.2034
5	6537777.9920	330597.8075	1711.5169
5	6537718.4920	330519.6505	1522.0373
5	6537663.9920	330448.3695	1331.5268
5	6537606.9920	330374.2765	1141.4187
5	6537567.9920	330323.3695	948.5107
6	6537796.9920	330787.0265	2078.2816
6	6537715.9920	330681.2445	1822.8767
6	6537639.4920	330580.7445	1563.2987
6	6537571.4920	330491.8385	1313.2982
6	6537529.4920	330437.4005	1169.3848
6	6537508.9920	330410.7765	1094.4465
6	6537484.9920	330378.9945	950.8373
7	6537678.9920	330796.9005	2086.1674
7	6537613.4920	330711.3385	1855.8845
7	6537550.4920	330629.4945	1625.0849
7	6537491.9920	330552.8385	1393.6086
7	6537437.4920	330481.8075	1161.5295
7	6537395.9920	330427.5885	927.7642
8	6537569.9920	330798.8695	2084.7577
8	6537503.9920	330712.7135	1827.5142
8	6537431.9920	330618.1825	1534.4893
8	6537365.9920	330532.3695	1248.2934
8	6537338.4920	330495.8385	1080.2879
8	6537311.4920	330460.7135	912.1691
9	6537415.9920	330802.9005	2007.1750
9	6537361.4920	330732.0575	1766.8245
9	6537304.9920	330657.9945	1526.8489
9	6537230.4920	330560.4945	1249.9576
9	6537166.4920	330476.9005	958.5935
10	6537196.9920	330866.6195	2010.9798
10	6537146.9920	330800.8385	1773.1217
10	6537095.4920	330733.5885	1535.4192
10	6537040.9920	330662.4325	1252.7490
10	6536982.9920	330586.8075	970.4198
11	6537065.9920	330942.3075	2019.3643
11	6536975.9920	330824.7445	1535.4192
11	6536914.4920	330744.2135	1239.9531
11	6536862.9920	330676.9945	964.9459
12	6536927.9920	331008.8385	2002.6706
12	6536842.4920	330897.0575	1624.9224
12	6536790.4920	330828.6825	1401.7654
12	6536757.9920	330786.1505	1246.8005
12	6536715.4920	330731.0885	973.5873
13	6536753.4920	330986.3385	2021.9078
13	6536701.9920	330919.0885	1777.1267
13	6536653.9920	330856.2765	1531.9226
13	6536608.9920	330797.2135	1236.5263
13	6536582.9920	330763.0575	1053.1021
13	6536557.4920	330729.8695	869.6085
