# Case2_F123_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6536855.9920	327768.4635	515.8979
1	6536854.4920	327766.0572	544.0521
1	6536842.9920	327750.8697	614.6837
1	6536792.4920	327685.4635	821.6311
1	6536748.4920	327627.4010	966.8075
2	6536869.4920	327765.3385	513.5021
2	6536863.4920	327757.6822	545.4147
2	6536852.4920	327743.2760	614.6837
2	6536802.4920	327677.8697	821.6311
2	6536757.9920	327619.8072	966.8075
3	6536912.4920	327718.9010	511.7646
3	6536907.4920	327712.0572	571.5452
3	6536897.9920	327699.9635	656.5479
3	6536860.9920	327651.6197	822.3627
3	6536813.9920	327589.8697	979.0606
4	6536965.9920	327685.9010	503.8032
4	6536955.9920	327672.5885	624.0289
4	6536931.4920	327640.7447	740.8286
4	6536899.9920	327599.5260	859.1826
4	6536862.9920	327551.1822	976.5308
5	6537032.4920	327669.4635	479.8064
5	6537009.9920	327640.2760	615.5219
5	6536979.9920	327601.4635	734.4429
5	6536947.9920	327559.0885	852.9342
5	6536909.4920	327509.3385	970.4348
6	6537102.9920	327658.8697	461.7348
6	6537069.4920	327615.5885	591.1256
6	6537041.9920	327579.3697	679.6824
6	6537006.4920	327533.2135	792.6872
6	6536950.9920	327460.2447	961.0774
7	6537212.4920	327596.6197	437.0308
7	6537183.9920	327559.2135	607.2283
7	6537150.9920	327516.3072	712.1773
7	6537110.9920	327463.9010	819.1317
7	6537075.9920	327418.2447	915.4793
8	6537330.9920	327545.9010	415.1702
8	6537326.4920	327539.8385	498.6856
8	6537312.9920	327522.0572	580.2778
8	6537283.9920	327484.0572	688.8202
8	6537254.9920	327446.2135	784.8264
8	6537201.4920	327376.5260	920.4168
9	6537382.4920	327510.0885	411.1745
9	6537367.9920	327490.9322	538.2945
9	6537338.4920	327452.6197	667.4841
9	6537302.4920	327405.8697	795.6132
9	6537252.9920	327340.7447	920.7216
10	6537429.9920	327469.1510	424.3265
10	6537404.9920	327436.6822	573.0266
10	6537379.4920	327403.7135	683.8124
10	6537353.9920	327370.2760	784.8264
10	6537300.9920	327300.5885	920.4168
11	6537482.9920	327436.0260	416.9565
11	6537461.9920	327408.6197	544.8936
11	6537431.9920	327369.4322	671.1328
11	6537399.4920	327326.6197	797.4664
11	6537350.4920	327262.6197	920.4168
12	6537530.9920	327416.0572	427.2283
12	6537518.9920	327400.5885	506.3666
12	6537501.9920	327378.1510	584.7888
12	6537468.9920	327335.3697	683.8124
12	6537443.4920	327301.9010	784.8264
12	6537389.9920	327232.2135	920.4168
