# Case2_F136_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6537470.4920	330401.5575	780.9192
1	6537484.9920	330420.4005	879.6301
1	6537511.4920	330454.7765	974.1816
1	6537538.9920	330490.5885	1114.4628
1	6537597.4920	330566.9945	1466.1981
2	6537565.9920	330320.5885	765.3292
2	6537590.4920	330352.4005	921.1875
2	6537625.9920	330398.9325	1075.7936
2	6537655.4920	330437.5885	1231.2032
2	6537684.4920	330475.5575	1386.6698
3	6537663.9920	330243.0885	755.3254
3	6537675.4920	330258.2135	879.7681
3	6537715.9920	330310.9005	1044.8158
3	6537733.9920	330334.0575	1126.7472
3	6537779.9920	330394.2445	1338.5168
4	6537771.4920	330177.7445	765.1637
4	6537777.4920	330185.6195	875.8582
4	6537814.9920	330234.8075	1047.0893
4	6537833.4920	330258.7765	1119.7489
4	6537899.9920	330345.7765	1419.2372
5	6537810.9920	330147.3695	765.1637
5	6537816.9920	330155.2445	875.8582
5	6537854.9920	330204.4325	1047.0893
5	6537872.9920	330228.4005	1119.7489
5	6537908.4920	330274.7765	1226.6011
5	6537962.4920	330344.9325	1460.7574
