# Case1_F052_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6534005.9920	328814.5885	454.7042
1	6533967.9920	328765.4945	563.4482
1	6533921.4920	328704.1825	621.0692
1	6533840.4920	328598.3075	703.3837
1	6533738.9920	328466.1195	787.5757
2	6534057.9920	328779.9945	471.8891
2	6534017.9920	328727.5265	563.4482
2	6533970.9920	328666.2135	621.0692
2	6533889.9920	328560.3385	703.3837
2	6533802.9920	328446.7445	773.2836
2	6533676.9920	328282.2445	838.3951
3	6534097.9920	328729.6825	481.6809
3	6534054.4920	328672.7445	560.8214
3	6534012.4920	328617.5265	622.4439
3	6533939.4920	328522.2445	703.3837
3	6533852.4920	328408.6505	773.2836
3	6533726.9920	328244.4005	838.3951
4	6534124.9920	328661.6505	511.3959
4	6534060.4920	328577.6825	609.2000
4	6533988.9920	328484.2765	703.3837
4	6533901.9920	328370.6825	773.2836
4	6533776.4920	328206.4325	838.3951
5	6534162.4920	328628.4005	508.9084
5	6534100.4920	328547.5575	612.2306
5	6534028.9920	328454.3385	711.0250
5	6533941.9920	328340.4325	773.2836
5	6533820.9920	328182.3075	835.1337
6	6534186.4920	328557.2135	541.7753
6	6534108.4920	328455.4005	663.1348
6	6534000.9920	328314.8075	767.9252
6	6533868.9920	328142.1825	845.8932
7	6534223.4920	328502.9325	548.7065
7	6534129.9920	328380.8075	688.8810
7	6534040.9920	328264.4005	773.2836
7	6533911.9920	328095.5885	838.5475
8	6534255.4920	328441.7765	559.3075
8	6534186.9920	328352.2135	673.4858
8	6534090.4920	328226.0265	773.5183
8	6533948.9920	328041.3385	839.4924
9	6534295.9920	328391.9635	540.5104
9	6534223.4920	328297.0575	683.3308
9	6534140.4920	328188.5265	773.2836
9	6533998.4920	328002.9635	829.4641
10	6534348.9920	328358.1825	501.3862
10	6534271.9920	328257.7445	666.9143
10	6534188.4920	328148.5885	773.1586
10	6534047.9920	327964.9005	828.6110
11	6534388.4920	328307.0885	508.8142
11	6534316.4920	328213.1195	654.8350
11	6534249.9920	328125.9325	747.4518
11	6534097.4920	327926.9325	829.4641
12	6534429.9920	328258.2765	520.9148
12	6534381.4920	328194.9945	633.1332
12	6534317.9920	328112.2135	736.6710
12	6534256.4920	328031.8075	788.0631
12	6534147.9920	327889.9005	835.7433
13	6534474.9920	328214.6505	526.8371
13	6534441.9920	328171.2135	609.3100
13	6534389.9920	328103.5885	707.4040
13	6534331.9920	328027.7765	781.0225
13	6534197.9920	327852.3385	843.3329
14	6534531.4920	328185.3385	532.4606
14	6534482.9920	328121.9945	644.7004
14	6534442.4920	328069.1505	711.2506
14	6534362.4920	327964.5265	806.3910
14	6534245.9920	327812.3385	853.2084
15	6534591.4920	328160.9325	534.0791
15	6534569.4920	328132.3695	593.7926
15	6534513.4920	328059.2765	711.4030
15	6534441.4920	327965.1195	785.9145
15	6534293.4920	327771.4945	859.7921
16	6534648.9920	328133.4005	518.8482
16	6534613.9920	328087.4635	617.3964
16	6534563.4920	328021.7135	703.6641
16	6534462.4920	327889.8695	803.8917
16	6534338.4920	327727.8075	854.7934
17	6534680.9920	328072.2135	626.5218
17	6534616.4920	327988.2445	719.4890
17	6534540.9920	327889.2765	785.9145
17	6534384.9920	327685.4005	849.0936
