# Case1_F117_EW, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6534001.9920	331918.9945	733.1475
1	6534016.9920	331907.5265	839.2482
1	6534036.9920	331892.2765	931.5117
1	6534108.9920	331837.0575	1067.7880
2	6533971.4920	331879.3385	733.1475
2	6533986.4920	331867.9005	839.2482
2	6534006.4920	331852.6195	931.5117
2	6534078.9920	331797.1505	1067.7880
3	6533949.9920	331832.7765	735.5188
3	6533959.9920	331825.1505	842.1442
3	6533975.9920	331812.9325	931.5117
3	6534047.4920	331758.2135	1078.6386
4	6533919.9920	331792.9005	735.5188
4	6533929.4920	331785.4945	842.1442
4	6533955.4920	331765.6505	940.9910
4	6534018.9920	331717.0575	1101.4987
5	6533875.9920	331747.9005	729.1790
5	6533891.9920	331735.6825	842.1442
5	6533917.4920	331716.0885	925.5376
5	6533985.9920	331663.6825	1085.9237
6	6533852.9920	331686.8075	727.4629
6	6533875.4920	331669.5265	878.5374
6	6533911.4920	331642.0265	983.6631
6	6533948.9920	331613.2765	1083.0281
7	6533808.9920	331641.7765	773.1129
7	6533815.9920	331636.4325	842.1442
7	6533837.4920	331619.8695	922.0019
7	6533911.9920	331562.9005	1078.8828
8	6533762.9920	331598.2445	739.9963
8	6533777.9920	331586.8075	842.1442
8	6533806.4920	331564.9005	912.1569
8	6533883.9920	331505.6195	1054.7426
9	6533733.4920	331557.8075	738.8747
9	6533747.4920	331547.1195	842.1442
9	6533770.9920	331529.0575	926.3301
9	6533823.9920	331488.5885	1075.9262
10	6533695.4920	331508.2445	738.8747
10	6533709.4920	331497.5575	842.1442
10	6533733.4920	331479.2445	926.3301
10	6533785.9920	331439.0265	1075.9262
