# Case1_F041_EW, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6534564.4920	328938.4325	500.1243
1	6534595.4920	328914.7445	578.8635
1	6534655.9920	328868.4635	651.0403
1	6534741.4920	328803.0575	719.9161
1	6534865.4920	328708.1195	777.2369
1	6534990.4920	328612.4635	815.9923
1	6535103.4920	328525.9325	845.2531
1	6535222.4920	328434.8385	869.4238
2	6534617.9920	328960.7135	511.6458
2	6534639.9920	328943.9005	574.3277
2	6534698.4920	328899.1195	649.6991
2	6534768.9920	328845.1825	714.5516
2	6534951.4920	328705.4635	790.7944
2	6535098.4920	328593.0265	832.4210
2	6535244.9920	328480.7765	862.5353
3	6534645.4920	328986.6195	513.9288
3	6534683.4920	328957.6195	597.1972
3	6534749.9920	328906.7135	673.8424
3	6534840.9920	328836.9945	739.1276
3	6534983.9920	328727.5885	793.1200
3	6535116.9920	328625.8075	827.2089
3	6535250.9920	328523.2445	853.0865
4	6534670.4920	329014.8075	514.6420
4	6534720.9920	328976.1195	612.8335
4	6534783.4920	328928.2765	679.9658
4	6534863.9920	328866.7135	737.4208
4	6535026.9920	328742.0265	795.5493
4	6535248.9920	328572.0265	841.8698
5	6534696.4920	329042.2135	514.4033
5	6534726.4920	329019.0265	598.7124
5	6534792.9920	328968.3075	675.1762
5	6534889.9920	328893.8695	737.5847
5	6535011.4920	328801.2135	782.2012
5	6535142.4920	328700.6825	813.4902
5	6535277.9920	328597.0575	838.2512
6	6534719.9920	329071.3695	514.6207
6	6534729.4920	329064.0265	579.1777
6	6534773.9920	329030.0885	643.0505
6	6534835.9920	328982.5885	698.1975
6	6534924.4920	328914.8695	742.3491
6	6535060.4920	328810.8075	787.3623
6	6535311.4920	328618.6825	836.0177
7	6534751.9920	329141.2765	519.2274
7	6534778.9920	329120.6505	606.3720
7	6534846.4920	329069.1505	685.2285
7	6534954.9920	328986.1195	743.9228
7	6535087.4920	328884.4635	779.1071
7	6535224.9920	328779.4325	807.6822
7	6535364.9920	328672.1505	830.3856
8	6534774.9920	329202.3075	526.0824
8	6534802.9920	329181.0885	601.7238
8	6534872.9920	329127.4945	685.1423
8	6534979.4920	329046.0575	745.5071
8	6535119.4920	328938.7445	779.9621
8	6535271.9920	328822.0575	806.8482
8	6535409.9920	328716.4635	826.2945
9	6534819.4920	329262.9635	541.0624
9	6534877.4920	329218.3385	638.5684
9	6534976.4920	329142.4945	721.8156
9	6535112.4920	329038.4635	772.5225
9	6535286.4920	328905.4635	803.5911
9	6535451.9920	328778.6505	824.1414
10	6534872.9920	329332.0885	555.1671
10	6534921.9920	329294.6195	629.0221
10	6535003.9920	329231.7445	706.8352
10	6535149.4920	329120.5885	772.9690
10	6535358.9920	328960.1505	810.2315
10	6535500.9920	328851.5265	822.9417
11	6534924.4920	329371.3385	557.1678
11	6534972.9920	329334.1825	650.8726
11	6535084.4920	329248.7135	734.8303
11	6535240.9920	329129.1195	785.1586
11	6535395.9920	329010.5265	812.3651
11	6535540.9920	328899.5885	824.1304
12	6534957.4920	329424.6195	562.9346
12	6534996.9920	329394.4945	644.7949
12	6535095.4920	329319.1825	710.8025
12	6535223.4920	329221.2765	765.2634
12	6535459.4920	329040.4635	819.0397
12	6535576.9920	328950.7445	822.9417
