# Case2_F140_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
9	6537196.4920	329734.8695	682.7444
9	6537229.4920	329778.1505	828.6214
9	6537277.4920	329840.3695	971.9508
9	6537334.9920	329915.6825	1112.9101
9	6537399.4920	330000.1825	1251.8916
9	6537466.9920	330088.4635	1389.9967
10	6537163.9920	329774.5885	685.4498
10	6537198.9920	329820.1195	813.8968
10	6537237.9920	329871.4005	937.4117
10	6537306.4920	329961.0575	1114.3808
10	6537361.4920	330032.4945	1241.7737
10	6537452.9920	330152.4635	1435.2246
11	6537141.9920	329827.8075	696.3943
11	6537184.9920	329884.5885	830.1835
11	6537245.4920	329963.1505	966.9893
11	6537306.9920	330043.9005	1103.4884
11	6537364.9920	330119.5885	1241.1218
11	6537419.4920	330190.4635	1379.7484
11	6537477.9920	330267.3075	1517.1544
11	6537539.4920	330347.2445	1653.9050
12	6537109.4920	329868.1195	701.9862
12	6537126.4920	329889.9325	759.1540
12	6537152.4920	329924.0265	818.9936
12	6537236.4920	330033.8075	979.6239
12	6537311.4920	330131.9325	1125.1936
12	6537382.4920	330224.6195	1272.0410
12	6537498.9920	330376.7135	1572.4775
12	6537623.9920	330539.9005	1870.6975
13	6537054.9920	329899.7445	699.8931
13	6537101.4920	329960.5575	815.5960
13	6537157.9920	330034.3385	932.4087
13	6537279.9920	330193.2765	1163.6049
13	6537383.9920	330329.5885	1400.0149
13	6537477.4920	330451.5885	1639.5236
13	6537576.9920	330581.4325	1877.4546
14	6536976.9920	329920.9005	676.8913
14	6537003.4920	329955.8075	748.0501
14	6537033.4920	329994.5575	818.3901
14	6537106.9920	330090.9325	959.0099
14	6537261.4920	330292.6825	1264.7219
14	6537385.9920	330455.4005	1567.4068
14	6537511.4920	330619.7135	1869.8565
15	6536952.4920	329950.7135	680.0344
15	6537010.4920	330026.4325	830.8543
15	6537083.9920	330122.4325	977.2961
15	6537157.9920	330218.9325	1123.6421
15	6537228.9920	330311.9005	1270.8261
15	6537294.4920	330397.5575	1419.6676
15	6537357.4920	330479.6505	1569.2850
15	6537419.9920	330561.2765	1718.9982
15	6537481.4920	330641.6505	1868.9650
16	6536921.4920	329992.0885	685.7376
16	6536949.4920	330029.0575	771.3957
16	6536984.9920	330075.1195	856.4826
16	6537064.4920	330179.4945	1024.1555
16	6537145.4920	330285.2765	1191.5511
16	6537224.4920	330388.1825	1359.6124
16	6537300.4920	330487.6195	1528.4305
16	6537372.4920	330581.9945	1698.3705
16	6537441.9920	330672.2135	1869.1796
17	6536847.4920	330060.2135	681.7306
17	6536868.4920	330087.3695	754.8298
17	6536891.4920	330117.9005	815.2220
17	6536933.9920	330173.1195	921.3064
17	6537023.9920	330290.7135	1126.8563
17	6537089.9920	330377.2445	1271.6350
17	6537239.9920	330572.7765	1574.4048
17	6537362.9920	330733.6505	1869.8565
18	6536796.9920	330097.0265	683.8819
18	6536850.4920	330166.9005	834.9579
18	6536908.9920	330243.4635	984.8725
18	6536968.9920	330321.7135	1134.4589
18	6537031.9920	330404.2445	1283.1891
18	6537102.4920	330496.2765	1429.7440
18	6537180.4920	330598.4005	1573.7711
18	6537252.4920	330692.0885	1719.8910
18	6537314.9920	330773.7445	1868.8351
19	6536747.9920	330135.8075	696.0776
19	6536783.9920	330182.6505	798.8216
19	6536823.9920	330235.2135	895.0975
19	6536882.4920	330311.8695	1061.9849
19	6536953.9920	330405.2765	1245.2701
19	6537022.4920	330494.5265	1408.2912
19	6537116.9920	330618.3075	1573.3136
19	6537199.9920	330726.6825	1722.6153
19	6537263.4920	330809.5885	1869.8565
20	6536675.4920	330246.7445	815.9978
20	6536730.4920	330318.6825	972.0310
20	6536782.4920	330386.3075	1128.8533
20	6536841.9920	330464.2445	1283.8496
20	6536919.9920	330565.9635	1433.4994
20	6536988.4920	330655.4635	1592.0387
20	6537067.9920	330759.5575	1735.2541
20	6537137.9920	330851.3695	1887.3734
21	6536640.4920	330344.7445	935.8158
21	6536748.4920	330485.8075	1277.9920
21	6536888.4920	330668.9945	1588.1714
21	6537037.4920	330863.5265	1908.5251
22	6536612.4920	330431.6505	1075.2755
22	6536703.4920	330550.7135	1364.9616
22	6536822.9920	330706.5885	1647.9187
22	6536946.4920	330868.2445	1929.6785
23	6536545.9920	330530.0575	1206.6043
23	6536616.9920	330622.9005	1430.2316
23	6536704.9920	330737.9635	1657.9485
23	6536830.4920	330901.7445	1948.4329
24	6536447.4920	330586.2135	1219.7220
24	6536502.4920	330658.2135	1408.6990
24	6536563.4920	330737.8695	1596.4671
24	6536639.4920	330837.2445	1780.7148
24	6536725.9920	330950.1195	1961.9828
25	6536345.4920	330638.2765	1225.9515
25	6536401.4920	330711.1505	1423.0633
25	6536447.9920	330771.7765	1583.5628
25	6536524.4920	330872.0885	1772.7099
25	6536625.9920	331004.9005	1971.6831
26	6536248.4920	330716.6505	1288.4777
26	6536311.4920	330798.9635	1460.0369
26	6536377.4920	330885.4635	1630.8130
26	6536449.9920	330980.2135	1799.9243
26	6536530.9920	331085.9005	1966.5542
27	6536190.9920	330827.0575	1325.0864
27	6536315.4920	330989.3385	1629.7852
27	6536452.9920	331169.5575	1953.6395
