# Case1_F032_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6535042.4920	327701.5885	587.5900
1	6535019.9920	327671.9322	659.6236
1	6534934.4920	327560.2447	766.9101
1	6534752.9920	327323.2760	900.0562
2	6535045.4920	327746.8697	531.7657
2	6534999.9920	327687.1197	659.6236
2	6534914.4920	327575.4322	766.9101
2	6534732.9920	327338.4947	900.0562
3	6535018.9920	327814.8385	514.6055
3	6534951.4920	327726.5885	666.7680
3	6534837.4920	327577.8697	799.0514
3	6534682.9920	327375.8697	902.4032
4	6534977.4920	327863.1197	504.4738
4	6534953.9920	327833.0572	572.4536
4	6534909.9920	327775.1822	661.6230
4	6534825.4920	327664.7760	773.9116
4	6534633.9920	327414.5260	900.0562
5	6534936.9920	327893.0260	503.2576
5	6534918.4920	327868.3072	571.0909
5	6534875.4920	327812.3072	659.9710
5	6534760.4920	327662.1197	789.3282
5	6534598.4920	327450.2760	882.2254
6	6534898.4920	327945.2760	491.0992
6	6534890.4920	327935.0572	531.3389
6	6534860.9920	327896.3385	610.5263
6	6534804.4920	327822.2760	695.7699
6	6534729.4920	327724.6197	768.9128
6	6534555.4920	327496.9947	861.7427
7	6534863.4920	328002.1197	472.8508
7	6534856.4920	327993.2760	496.9515
7	6534849.4920	327984.2447	537.1941
7	6534811.4920	327934.2135	643.7219
7	6534742.9920	327844.7760	717.2369
7	6534640.4920	327710.8697	794.4520
7	6534519.4920	327552.9322	853.3914
8	6534829.9920	328061.3385	463.4356
8	6534817.4920	328044.7760	515.3949
8	6534780.4920	327996.6197	616.3083
8	6534718.4920	327915.9010	698.9244
8	6534632.9920	327803.9322	774.2682
8	6534483.9920	327609.3697	849.0935
9	6534797.4920	328121.4635	463.6002
9	6534778.4920	328097.2447	520.0797
9	6534738.4920	328044.6197	620.0236
9	6534660.9920	327943.2760	714.9142
9	6534560.9920	327812.9322	794.8146
9	6534435.9920	327649.3385	847.8439
10	6534764.9920	328120.5572	496.0859
10	6534729.9920	328074.9010	606.4844
10	6534652.4920	327973.2447	709.8395
10	6534547.9920	327837.0572	794.6777
10	6534414.9920	327663.2447	848.0267
11	6534750.4920	328163.4947	464.0878
11	6534696.9920	328093.4322	603.2322
11	6534616.4920	327988.3072	719.4892
11	6534540.9920	327889.3385	785.9146
11	6534384.9920	327685.4322	849.0935
12	6534700.9920	328201.4947	464.0878
12	6534646.9920	328130.8072	614.7018
12	6534575.9920	328037.7760	722.2783
12	6534486.4920	327921.3385	810.9020
13	6534625.4920	328205.4947	500.7826
13	6534588.9920	328157.7447	616.9878
13	6534525.9920	328075.7760	722.2783
13	6534436.9920	327959.3072	810.9020
14	6534560.4920	328223.6197	517.1597
14	6534527.4920	328180.3385	622.5963
14	6534476.4920	328113.7447	722.2783
14	6534367.4920	327971.4947	814.9558
