# Case2_F127_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6537250.9920	327955.4005	490.4838
1	6537253.9920	327959.5265	559.6217
1	6537256.9920	327963.2765	652.2168
1	6537271.4920	327981.9325	791.5390
1	6537287.4920	328003.2765	930.7296
2	6537304.4920	327922.0575	490.4302
2	6537303.9920	327921.5575	559.6217
2	6537308.4920	327927.8075	633.2841
2	6537314.9920	327936.3075	730.2640
2	6537339.4920	327968.0265	925.8848
3	6537333.9920	327899.4325	490.6682
3	6537335.9920	327901.9635	599.6890
3	6537343.9920	327912.3075	708.5531
3	6537355.4920	327927.0575	817.2359
3	6537367.4920	327943.2765	925.8467
4	6537373.4920	327868.4945	490.9898
4	6537375.4920	327871.4325	599.0251
4	6537379.4920	327876.2765	652.9828
4	6537391.9920	327892.7135	785.1592
4	6537404.9920	327909.7765	917.3068
5	6537402.9920	327845.3695	492.5851
5	6537404.9920	327848.1195	597.8837
5	6537414.9920	327861.1505	702.8990
5	6537427.4920	327877.4325	807.7578
5	6537439.9920	327893.9945	912.6003
6	6537432.4920	327822.4005	491.7189
6	6537432.9920	327822.8075	559.6217
6	6537437.9920	327829.1825	633.2811
6	6537454.9920	327851.6195	767.5808
6	6537473.4920	327875.9635	901.7632
7	6537452.9920	327807.8075	478.2064
7	6537455.9920	327811.9005	584.9501
7	6537467.4920	327826.8385	691.3227
7	6537480.9920	327844.3695	797.5930
7	6537494.4920	327862.0575	903.8529
8	6537483.9920	327786.6825	467.7646
8	6537488.9920	327793.5575	609.6773
8	6537497.4920	327804.6195	675.3079
8	6537509.4920	327820.0265	777.7934
8	6537523.4920	327838.6505	900.3653
9	6537500.9920	327768.1505	464.0826
9	6537505.4920	327773.9635	572.0847
9	6537517.9920	327790.1505	679.6653
9	6537531.9920	327808.2135	787.1511
9	6537545.4920	327826.2765	894.6363
10	6537526.9920	327740.4325	461.9347
10	6537531.9920	327746.8695	559.6217
10	6537540.9920	327758.6195	632.8257
10	6537559.4920	327782.7135	760.4933
10	6537578.4920	327807.4005	888.1160
