# Case2_F002_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6541162.4920	325375.4635	645.8974
1	6541191.4920	325413.1825	691.3751
1	6541271.4920	325518.2765	795.6487
1	6541364.9920	325639.9635	905.3229
1	6541420.9920	325713.3385	954.2331
2	6541193.4920	325292.9005	653.2946
2	6541230.4920	325340.7765	700.6828
2	6541307.4920	325441.3695	802.8544
2	6541411.9920	325578.1505	906.9408
2	6541475.9920	325661.9635	968.9918
3	6541237.4920	325226.5575	662.0436
3	6541261.9920	325258.5575	704.2518
3	6541341.4920	325362.6505	812.8357
3	6541440.4920	325491.8075	925.1624
3	6541501.9920	325572.6195	994.7825
4	6541268.4920	325144.0265	652.0345
4	6541302.9920	325189.3075	699.3375
4	6541391.9920	325305.0265	814.1616
4	6541481.9920	325423.1195	928.5152
4	6541561.4920	325527.0575	994.7825
5	6541305.4920	325068.9325	634.7615
5	6541355.9920	325134.9945	706.2266
5	6541439.9920	325244.4635	816.6784
5	6541548.4920	325386.2445	936.7110
5	6541618.9920	325478.8075	996.3855
6	6541352.4920	325006.8075	634.1138
6	6541396.9920	325064.9635	704.4804
6	6541479.9920	325173.5575	815.0379
6	6541602.4920	325333.5575	941.8176
6	6541674.4920	325427.5575	999.2829
7	6541428.4920	324962.0885	646.4975
7	6541466.9920	325012.4325	705.2728
7	6541549.9920	325121.2765	819.2405
7	6541661.9920	325267.5575	938.6401
7	6541736.4920	325365.0575	998.5630
8	6541481.9920	324908.8075	627.7745
8	6541515.4920	324952.6195	698.3091
8	6541597.9920	325060.4325	817.1499
8	6541692.9920	325184.4635	913.4849
8	6541794.9920	325317.8385	998.5096
9	6541509.9920	324821.9005	612.9064
9	6541548.9920	324872.9945	688.4552
9	6541645.4920	324998.9945	822.1596
9	6541774.9920	325168.2445	942.7847
9	6541844.9920	325259.8385	1003.4681
10	6541564.9920	324770.2765	604.8368
10	6541603.9920	324821.8075	689.1285
10	6541704.9920	324953.3385	826.4829
10	6541821.9920	325106.1505	944.2460
10	6541902.9920	325212.4005	1001.9807
11	6541600.4920	324693.6195	616.2138
11	6541648.4920	324756.2135	692.3581
11	6541749.9920	324888.8385	833.4796
11	6541875.9920	325053.7445	950.9287
11	6541951.9920	325152.9325	1007.4848
12	6541651.4920	324636.9005	613.8933
12	6541694.4920	324692.9325	691.7921
12	6541771.4920	324793.4945	811.6760
12	6541860.4920	324909.8695	900.2541
12	6541996.9920	325088.0885	1013.3851
13	6541740.9920	324507.2765	628.1735
13	6541786.4920	324566.7135	696.6439
13	6541874.4920	324681.2135	806.9561
13	6541960.4920	324794.0885	898.5088
13	6542079.4920	324949.4635	994.2144
14	6541797.4920	324457.7135	622.6810
14	6541845.9920	324520.7765	694.3982
14	6541929.4920	324629.7135	803.7134
14	6542027.9920	324758.3695	905.2513
14	6542138.9920	324903.8695	994.2144
15	6541852.4920	324405.7445	636.7969
15	6541902.9920	324472.1505	697.7482
15	6541996.9920	324594.4325	823.0706
15	6542075.4920	324697.0265	904.5963
15	6542198.4920	324858.3075	994.2144
16	6541911.9920	324360.1825	636.7969
16	6541957.4920	324419.7135	695.6088
16	6542056.4920	324548.8695	823.0706
16	6542134.9920	324651.4635	904.5963
16	6542258.4920	324812.7445	994.2144
17	6541971.4920	324314.6195	636.7969
17	6542016.9920	324374.1505	695.6088
17	6542115.9920	324503.3075	823.0706
17	6542194.4920	324605.8695	904.5963
17	6542317.9920	324767.1505	994.2144
