# Case2_F116_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6539209.9920	327883.1195	621.8943
1	6539215.4920	327890.0265	742.2643
1	6539225.9920	327903.8385	862.4049
1	6539243.9920	327927.3075	981.9556
1	6539270.9920	327962.4005	1100.4188
2	6539185.9920	327913.2135	581.7966
2	6539181.4920	327907.1195	708.1879
2	6539192.9920	327922.1505	844.6923
2	6539216.9920	327953.5265	981.0918
2	6539253.4920	328001.5885	1115.6353
3	6539128.4920	327920.1505	548.3996
3	6539121.4920	327911.1195	690.1532
3	6539134.9920	327929.1825	798.7134
3	6539162.4920	327964.7445	909.7505
3	6539188.4920	327998.7135	1018.5073
3	6539220.9920	328041.1505	1126.1994
4	6539094.9920	327958.9945	514.4302
4	6539078.9920	327938.2445	635.8557
4	6539085.9920	327947.4005	695.7359
4	6539095.9920	327960.2445	757.0551
4	6539126.9920	328000.8385	934.9633
4	6539183.9920	328075.0885	1132.6457
5	6539039.9920	327989.7135	517.3072
5	6539042.4920	327993.0265	614.6669
5	6539046.4920	327998.1825	688.1226
5	6539057.4920	328012.8385	834.8893
5	6539080.9920	328043.5885	980.5483
5	6539121.4920	328096.1825	1124.0731
6	6538998.4920	328038.5885	516.6439
6	6538994.9920	328033.7765	605.4787
6	6538997.9920	328037.8695	692.6200
6	6538992.9920	328031.1505	752.6315
6	6539010.9920	328054.4945	916.5954
6	6539033.9920	328084.8695	1036.7636
6	6539064.9920	328125.0885	1125.2942
7	6538929.4920	328050.9635	519.4685
7	6538936.9920	328060.6505	656.3883
7	6538951.9920	328080.4005	763.0158
7	6538960.9920	328092.4635	916.5954
7	6538984.9920	328123.5885	1091.9231
8	6538876.9920	328085.4945	526.5448
8	6538872.9920	328080.1195	600.7198
8	6538876.9920	328085.5575	658.5996
8	6538897.4920	328112.1825	762.3751
8	6538904.4920	328121.2445	918.0785
8	6538911.9920	328131.2765	998.5392
8	6538921.4920	328143.7135	1078.8910
9	6538822.4920	328117.1195	559.9765
9	6538827.4920	328123.5575	655.5349
9	6538823.4920	328118.1505	754.0434
9	6538841.4920	328141.8385	912.7180
9	6538878.9920	328190.9325	1054.7148
10	6538765.9920	328146.0265	540.8311
10	6538759.9920	328137.9325	655.6342
10	6538773.9920	328156.1505	754.0434
10	6538791.9920	328179.8385	912.7180
10	6538829.4920	328228.9325	1054.7148
11	6538712.9920	328179.3385	510.4888
11	6538709.9920	328175.3385	583.0777
11	6538710.4920	328175.9005	655.6342
11	6538723.9920	328194.1195	754.0434
11	6538748.9920	328226.7135	906.8948
11	6538779.9920	328266.9005	1054.7148
12	6538668.4920	328224.0265	486.8850
12	6538665.4920	328220.1825	570.7765
12	6538668.4920	328224.4325	655.1782
12	6538670.9920	328227.5575	757.0204
12	6538689.4920	328251.4325	844.8304
13	6538596.4920	328232.5575	459.8291
13	6538601.4920	328239.5575	520.4948
13	6538608.9920	328248.9005	633.2332
13	6538618.4920	328261.4635	686.4596
13	6538636.9920	328285.7445	770.1643
