# Case1_F128_EW, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6532036.9920	329408.9010	756.4404
1	6532006.4920	329432.4322	841.2907
1	6531947.4920	329477.2447	923.2517
2	6532074.4920	329443.2760	708.5715
2	6532041.4920	329468.3385	821.5090
2	6531977.9920	329516.9635	923.2517
3	6532137.4920	329457.9322	655.7067
3	6532097.9920	329488.3072	764.6152
3	6532008.4920	329556.6510	923.2517
4	6532202.4920	329487.0572	521.4328
4	6532172.4920	329509.8385	666.7010
4	6532149.4920	329527.3072	721.2451
4	6532103.9920	329562.2447	817.0591
4	6532046.4920	329606.3072	923.2517
5	6532243.4920	329534.4010	427.4569
5	6532243.4920	329534.4010	463.1734
5	6532235.4920	329540.4947	530.3119
5	6532206.4920	329562.4947	663.7170
5	6532161.9920	329596.6822	795.4060
5	6532093.4920	329649.0885	923.2821
6	6532281.4920	329568.0260	403.0089
6	6532272.4920	329574.8697	465.7427
6	6532261.9920	329583.2135	564.6660
6	6532229.9920	329607.5260	709.6442
6	6532194.4920	329634.8697	815.4740
6	6532132.4920	329681.9635	923.3431
7	6532325.4920	329613.1197	391.8441
7	6532313.4920	329622.1197	456.1844
7	6532299.4920	329632.7760	564.6660
7	6532267.9920	329657.0572	709.6442
7	6532231.9920	329684.4010	815.4740
7	6532170.4920	329731.4947	923.3431
8	6532366.9920	329675.7135	379.6184
8	6532360.9920	329680.2760	412.8539
8	6532350.4920	329688.6197	488.3468
8	6532313.4920	329716.7135	638.2203
8	6532260.9920	329756.9947	786.2620
8	6532182.4920	329816.9947	930.0181
9	6532418.4920	329746.7135	376.2442
9	6532412.4920	329751.3697	403.6030
9	6532399.4920	329761.2447	480.0288
9	6532355.9920	329794.6822	621.9349
9	6532291.4920	329844.0260	776.5176
9	6532202.9920	329911.6510	938.2783
10	6532465.4920	329820.7760	368.8376
10	6532462.4920	329823.0572	389.0794
10	6532447.4920	329834.4322	474.0152
10	6532404.9920	329867.0885	628.7744
10	6532338.4920	329917.9947	780.5288
10	6532248.9920	329986.3385	949.4339
11	6532519.4920	329889.4947	357.7427
11	6532511.9920	329895.5572	392.5055
11	6532502.9920	329902.4010	437.1433
11	6532477.9920	329921.4010	563.6052
11	6532433.4920	329955.5572	694.4682
11	6532377.9920	329998.1197	807.8540
11	6532306.4920	330052.8072	937.6077
12	6532572.9920	329958.9947	348.6109
12	6532555.9920	329971.9010	437.1433
12	6532530.9920	329990.8697	563.6052
12	6532469.4920	330037.9635	689.0610
12	6532410.9920	330082.7760	806.2083
12	6532304.9920	330164.0572	955.0727
