# Case2_F108_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6538061.9920	327205.4635	500.1822
1	6538051.9920	327192.6510	528.8031
1	6538044.9920	327183.4322	559.0576
1	6537986.9920	327107.5885	693.6330
2	6538008.9920	327239.2760	505.1870
2	6538004.4920	327233.0260	519.5677
2	6537994.4920	327220.3072	556.5307
2	6537944.9920	327155.1822	697.2480
3	6537958.4920	327275.7447	508.3020
3	6537955.4920	327271.6822	523.5697
3	6537944.9920	327258.2760	556.5307
3	6537894.9920	327192.7760	705.6911
3	6537826.4920	327103.4322	929.4085
4	6537910.9920	327316.4010	506.1776
4	6537903.9920	327307.2760	529.8333
4	6537877.9920	327273.7447	613.0376
4	6537852.4920	327239.8697	704.1245
4	6537786.4920	327154.0260	912.4006
5	6537861.4920	327354.4010	497.0672
5	6537855.4920	327346.5572	508.1588
5	6537841.9920	327329.1822	568.3418
5	6537810.4920	327287.9947	681.3070
5	6537745.9920	327203.5885	906.5180
6	6537811.4920	327392.2760	479.3218
6	6537808.4920	327388.0885	506.8512
6	6537800.4920	327377.8697	561.2733
6	6537762.9920	327328.5260	684.5836
6	6537738.4920	327296.5885	775.4568
6	6537706.9920	327255.3697	899.4163
7	6537768.4920	327438.4947	471.0586
7	6537758.9920	327426.2760	528.9951
7	6537735.9920	327396.4947	619.9263
7	6537716.4920	327371.1822	682.6084
7	6537689.9920	327335.9322	765.1912
7	6537651.4920	327285.9010	903.4397
8	6537730.4920	327492.1510	459.1410
8	6537721.4920	327480.0260	488.8314
8	6537679.9920	327426.0260	644.8649
8	6537657.9920	327397.3385	706.9195
8	6537643.4920	327378.4947	752.7887
8	6537592.9920	327312.1822	905.7257
9	6537679.4920	327527.8385	446.4641
9	6537664.4920	327508.6822	506.3818
9	6537638.9920	327475.1197	603.2200
9	6537614.9920	327444.1510	678.0670
9	6537589.9920	327410.9010	740.9137
9	6537534.9920	327339.4322	908.8651
10	6537620.9920	327554.4947	442.3463
10	6537610.4920	327540.5885	503.9708
10	6537589.4920	327513.1197	603.2200
10	6537552.9920	327465.3697	704.6760
10	6537527.4920	327432.4010	774.9540
10	6537479.9920	327369.9635	911.0597
11	6537570.4920	327591.6822	445.1779
11	6537566.4920	327585.8385	498.0549
11	6537539.4920	327551.0885	603.2200
11	6537516.4920	327520.4947	669.3710
11	6537480.9920	327474.6510	763.7068
11	6537432.4920	327410.8072	892.0704
12	6537519.4920	327627.6822	471.0800
12	6537505.4920	327609.4010	527.0871
12	6537476.9920	327571.6822	621.1363
12	6537458.9920	327548.4635	667.4234
12	6537413.9920	327489.5885	787.3958
13	6537460.9920	327654.2447	505.9734
13	6537425.4920	327607.4947	607.3440
13	6537389.9920	327561.1197	695.4222
