# Case2_F142_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6537133.9920	330105.4005	1851.6477
1	6536919.9920	329825.9635	1402.5112
1	6536761.4920	329618.6505	1132.2515
1	6536704.9920	329544.7445	979.2807
1	6536667.9920	329496.4945	832.8544
2	6537275.9920	330023.5885	1855.4023
2	6537023.9920	329694.4945	1399.7589
2	6536897.9920	329530.0575	1128.0825
2	6536833.9920	329445.9945	979.2807
2	6536776.9920	329371.8385	786.1623
3	6537386.9920	329901.7445	1758.2233
3	6537285.4920	329768.7135	1609.1468
3	6537127.9920	329562.8385	1351.5952
3	6537026.9920	329431.3075	1128.0825
3	6536970.9920	329357.6825	980.1338
3	6536905.9920	329273.1195	786.1623
4	6537469.9920	329886.8075	1739.3241
4	6537330.9920	329704.8695	1548.9695
4	6537200.4920	329534.5575	1354.6243
4	6537095.4920	329397.1195	1150.7057
4	6537005.9920	329280.2445	942.1145
4	6536930.9920	329182.0575	729.7620
5	6537569.9920	329873.1505	1730.4554
5	6537475.9920	329750.6505	1611.4652
5	6537280.9920	329495.5265	1347.9784
5	6537155.9920	329332.5885	1128.0825
5	6537080.4920	329233.6505	982.7563
5	6537019.9920	329154.4005	827.2699
5	6536961.9920	329079.0575	668.1813
6	6537647.9920	329830.9945	1733.0480
6	6537513.9920	329656.0575	1563.0732
6	6537383.9920	329486.0575	1391.2083
6	6537267.4920	329333.8075	1213.2551
6	6537170.4920	329207.4945	1027.8768
6	6537085.9920	329097.1505	838.6261
6	6537016.9920	329006.8075	645.3588
7	6537698.9920	329774.4005	1730.4554
7	6537604.9920	329651.9325	1611.4652
7	6537409.9920	329396.7765	1347.9784
7	6537273.4920	329218.7765	1136.2197
7	6537208.4920	329133.7445	984.4391
7	6537135.9920	329038.9005	831.5557
7	6537066.9920	328948.5575	630.6174
8	6537693.4920	329602.6195	1661.6920
8	6537574.4920	329447.3695	1499.1434
8	6537461.9920	329300.2135	1333.8531
8	6537359.9920	329166.9325	1164.2181
8	6537276.9920	329058.3695	988.1028
8	6537198.4920	328956.1825	810.4915
8	6537143.9920	328884.9005	627.2152
9	6537647.9920	329440.2765	1584.6442
9	6537478.4920	329219.1505	1328.5943
9	6537382.4920	329093.7765	1137.9803
9	6537308.9920	328997.2765	980.4121
9	6537242.9920	328911.6505	830.2399
9	6537195.9920	328849.8075	630.6174
