# Case1_F149_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6531620.9920	330366.0885	476.1182
1	6531575.9920	330307.6197	573.6880
1	6531501.4920	330210.1197	692.0024
1	6531404.9920	330084.3697	822.2103
1	6531352.9920	330016.0572	884.9076
2	6531650.9920	330364.6822	479.8216
2	6531596.9920	330293.8072	579.4518
2	6531529.9920	330206.3697	679.0058
2	6531421.4920	330064.7135	814.7427
2	6531355.4920	329978.4322	897.5568
3	6531699.4920	330325.1197	488.5876
3	6531651.4920	330262.4010	576.1323
3	6531576.4920	330164.4947	669.5415
3	6531470.9920	330026.6197	814.7427
3	6531420.9920	329961.0260	886.9194
4	6531738.9920	330314.9322	489.8952
4	6531678.9920	330236.6197	598.6298
4	6531591.4920	330122.3697	711.2840
4	6531505.4920	330009.5885	828.0622
4	6531424.9920	329904.5572	944.0085
5	6531766.9920	330289.6822	488.1914
5	6531707.4920	330212.0572	612.9647
5	6531616.9920	330093.8385	721.9003
5	6531533.4920	329984.6197	853.0866
5	6531458.9920	329887.3385	958.8827
6	6531794.4920	330243.7135	492.2422
6	6531733.9920	330164.3072	617.0033
6	6531655.9920	330062.6510	729.8679
6	6531577.4920	329959.9947	860.3408
6	6531502.4920	329861.8385	971.9588
7	6531819.9920	330215.0572	502.3310
7	6531766.9920	330145.6822	624.2908
7	6531702.4920	330061.4010	731.0473
7	6531624.9920	329960.3385	862.3830
7	6531536.9920	329845.3072	982.3220
8	6531878.9920	330168.8072	503.6937
8	6531843.9920	330123.1510	588.3794
8	6531776.9920	330035.5572	740.9777
8	6531692.4920	329925.1197	871.2222
8	6531611.4920	329819.3697	985.9490
9	6531937.9920	330122.7447	505.3272
9	6531890.9920	330061.0885	617.5793
9	6531838.4920	329992.6822	735.0037
9	6531744.9920	329870.3072	902.3729
9	6531682.9920	329789.4947	991.8319
10	6531972.9920	330065.6822	490.8159
10	6531899.4920	329969.6197	695.4162
10	6531783.4920	329817.9322	932.6699
11	6532029.9920	330016.5572	471.7902
11	6531967.9920	329935.4635	667.5300
11	6531885.4920	329827.7447	849.7948
12	6532088.4920	329990.1822	456.3153
12	6532044.9920	329933.3072	593.2470
12	6531966.4920	329830.5572	813.7673
13	6532137.4920	329951.5260	435.6315
13	6532099.9920	329902.5885	584.0450
13	6532052.9920	329840.9322	740.5937
14	6532200.9920	329931.6197	436.3572
14	6532175.4920	329898.3385	543.2660
14	6532135.4920	329846.1510	664.9636
15	6532246.9920	329889.0572	434.0223
15	6532231.9920	329869.3072	492.1997
15	6532213.9920	329845.7760	560.6973
