# Case1_F134_EW, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6533519.9920	331737.0575	634.5414
1	6533518.9920	331737.8075	754.3890
1	6533535.4920	331725.0885	873.6602
1	6533564.4920	331702.9635	999.6651
1	6533590.4920	331683.1195	1101.1332
2	6533503.4920	331718.0575	636.8731
2	6533503.4920	331718.0575	753.2582
2	6533507.4920	331714.9945	814.4073
2	6533538.4920	331691.3385	944.3438
2	6533590.9920	331651.1505	1107.6864
3	6533463.4920	331669.9635	657.5048
3	6533473.4920	331662.3075	805.7510
3	6533499.4920	331642.4635	953.2440
3	6533540.9920	331610.6505	1099.3349
4	6533417.4920	331626.3695	677.8170
4	6533436.4920	331611.8695	813.2795
4	6533451.4920	331600.4325	942.7588
4	6533485.9920	331573.9635	1082.9062
5	6533343.9920	331604.0575	690.7223
5	6533367.9920	331585.7445	815.2607
5	6533391.4920	331567.6505	943.2160
5	6533412.4920	331551.6195	1004.8467
6	6533281.9920	331572.7135	695.0565
6	6533310.9920	331550.5885	817.1810
6	6533327.9920	331537.6195	937.5464
6	6533359.4920	331513.4325	1028.9564
7	6533237.4920	331528.2445	663.9394
7	6533237.4920	331528.2445	815.5960
7	6533248.9920	331519.3385	937.0591
7	6533279.9920	331495.6505	1080.3458
8	6533186.4920	331488.4945	662.1594
8	6533190.4920	331485.4325	815.2607
8	6533207.9920	331471.9325	936.3580
8	6533224.9920	331458.9635	1066.2031
9	6533161.4920	331428.9635	659.2394
9	6533156.4920	331432.7445	818.8574
9	6533169.9920	331422.3075	936.3580
9	6533178.9920	331415.4325	1044.1355
10	6533131.4920	331373.2445	651.7413
10	6533113.4920	331386.9945	821.8441
10	6533143.9920	331363.5885	1044.8366
11	6533086.4920	331328.9635	686.8479
11	6533066.4920	331344.2135	819.7718
11	6533112.9920	331308.5885	1012.4667
12	6533037.4920	331287.6825	697.4218
12	6533022.4920	331299.1505	815.9313
12	6533075.9920	331258.1825	969.7337
13	6532990.4920	331244.9005	708.2513
13	6532979.4920	331253.3075	818.2173
13	6533036.9920	331209.2765	957.8160
14	6532938.4920	331205.9325	707.6875
14	6532938.4920	331205.9325	820.5033
14	6533009.9920	331151.2445	939.5584
