# Case1_F062_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6534007.9920	329105.4325	457.3121
1	6533979.4920	329068.0265	514.7118
1	6533949.9920	329029.4325	571.8043
1	6533902.4920	328967.6195	659.5957
1	6533802.9920	328837.1825	837.9309
2	6534042.9920	329068.9325	453.5386
2	6533994.9920	329006.3385	554.6114
2	6533922.9920	328912.3385	684.8305
2	6533847.4920	328813.6195	814.7782
3	6534076.4920	329030.5265	451.8561
3	6534032.9920	328973.4635	540.5629
3	6533987.9920	328915.0575	622.5155
3	6533922.4920	328829.2135	724.8200
3	6533854.9920	328740.9325	826.3463
4	6534103.9920	328963.3695	471.1927
4	6534074.4920	328924.8695	534.7308
4	6534042.4920	328883.3075	597.4838
4	6533971.4920	328790.5575	714.0901
4	6533897.4920	328693.5575	829.4285
5	6534142.9920	328911.5265	464.1006
5	6534113.9920	328873.9635	534.4833
5	6534080.4920	328830.1505	603.3176
5	6534017.4920	328747.7445	708.4601
5	6533952.4920	328662.7445	812.8489
6	6534179.9920	328856.8385	456.1562
6	6534141.9920	328807.2765	562.7837
6	6534103.4920	328756.9945	633.3222
6	6534038.4920	328672.3385	746.1774
6	6533959.9920	328569.6825	867.8818
7	6534234.4920	328825.6505	444.0118
7	6534193.4920	328772.0885	546.4812
7	6534149.9920	328715.4005	631.0688
7	6534080.4920	328624.1195	763.5041
7	6533991.4920	328507.7135	907.4794
8	6534271.9920	328771.6505	451.2383
8	6534230.9920	328718.4005	553.0332
8	6534199.9920	328677.4325	631.0688
8	6534133.9920	328591.2135	766.7645
8	6534060.9920	328495.8385	880.6911
9	6534311.9920	328721.4005	461.1263
9	6534280.9920	328680.4325	553.0332
9	6534249.4920	328639.4635	631.0688
9	6534203.4920	328579.2765	717.9059
9	6534154.9920	328515.7765	803.8932
10	6534352.4920	328671.3385	466.2613
10	6534323.4920	328633.4945	547.3599
10	6534281.9920	328579.4635	636.4041
10	6534198.4920	328470.3695	791.2388
