# Case1_F137_EW, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6531855.4920	329673.6197	583.1368
1	6531825.9920	329696.4322	700.6374
1	6531776.4920	329734.4010	867.8997
1	6531703.9920	329789.8385	1024.4759
1	6531619.4920	329854.4010	1178.8878
1	6531544.9920	329911.3697	1335.1287
1	6531465.4920	329972.1197	1490.4857
2	6531951.9920	329694.4635	533.8535
2	6531886.4920	329744.5885	739.7525
2	6531827.9920	329789.4010	888.3824
2	6531756.4920	329844.0885	1026.5791
2	6531644.9920	329929.1510	1213.8791
2	6531582.4920	329976.9947	1332.5073
2	6531526.9920	330019.5260	1447.4477
3	6532055.4920	329725.2135	500.8225
3	6532004.9920	329763.9322	660.7359
3	6531943.4920	329811.0260	819.1317
3	6531860.9920	329874.0885	974.0010
3	6531758.9920	329952.3072	1124.3591
3	6531653.4920	330032.8072	1273.5894
3	6531593.9920	330078.4010	1431.9639
4	6532147.9920	329749.0572	464.0878
4	6532054.4920	329820.4635	742.8220
4	6531961.4920	329891.8697	918.4663
4	6531879.9920	329954.1510	1042.0019
4	6531732.9920	330066.5572	1211.5014
4	6531685.4920	330103.0260	1276.3632
4	6531649.4920	330130.3697	1422.7282
5	6532220.4920	329788.1197	433.4919
5	6532170.4920	329826.0885	591.1560
5	6532104.9920	329876.2447	764.5938
5	6532007.9920	329950.6510	932.4871
5	6531888.9920	330041.8072	1094.8848
5	6531745.9920	330151.1822	1249.6932
5	6531687.4920	330195.9947	1423.8561
6	6532286.4920	329847.7447	429.7459
6	6532253.4920	329872.8072	522.8899
6	6532208.9920	329906.9947	678.5242
6	6532160.4920	329944.2135	775.6062
6	6532074.9920	330009.5260	922.9773
6	6531983.4920	330079.4010	1059.5890
6	6531840.4920	330188.7760	1194.3108
6	6531753.4920	330255.6197	1336.5307
6	6531724.4920	330277.6510	1427.5443
7	6532347.9920	329895.1510	401.7742
7	6532323.9920	329913.3697	464.5786
7	6532287.4920	329941.4635	610.8615
7	6532230.4920	329984.7760	754.5139
7	6532157.4920	330040.9635	895.6366
7	6532057.9920	330116.9322	1029.9623
7	6531927.9920	330216.4322	1154.7171
7	6531817.9920	330300.7447	1285.9644
7	6531747.4920	330354.6510	1427.0565
8	6532389.9920	329972.9947	398.8604
8	6532387.9920	329974.4947	460.6954
8	6532350.4920	330003.3697	613.1415
8	6532276.9920	330059.5885	802.1575
8	6532197.4920	330120.3385	945.7153
8	6532082.4920	330208.4322	1059.5890
8	6531928.4920	330326.1822	1210.7701
8	6531814.4920	330413.5260	1350.2467
8	6531779.4920	330440.0885	1423.1247
9	6532440.4920	330028.7447	385.4888
9	6532435.4920	330032.5572	457.1291
9	6532405.9920	330055.3385	604.1192
9	6532353.4920	330095.5885	748.8385
9	6532282.9920	330149.5260	890.7294
9	6532170.4920	330235.3385	1021.3669
9	6532034.4920	330339.4010	1143.9881
9	6531907.4920	330436.6197	1269.8100
9	6531819.4920	330504.2135	1406.9396
10	6532482.9920	330090.5885	375.5280
10	6532482.9920	330090.5885	430.1391
10	6532474.4920	330097.4322	533.6767
10	6532447.4920	330117.9322	633.4989
10	6532393.9920	330158.9635	769.5712
10	6532288.4920	330239.4635	945.7153
10	6532173.4920	330327.5572	1059.5890
10	6532023.4920	330442.2447	1183.4904
10	6531893.4920	330541.7447	1313.7620
10	6531866.9920	330562.2760	1384.5674
