# Case2_F118_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6538092.4920	328561.1195	622.7785
1	6538091.9920	328560.4635	723.4953
1	6538091.4920	328559.9945	824.0070
1	6538095.4920	328565.2765	938.9991
1	6538126.9920	328606.6195	1053.6752
2	6538120.9920	328536.6505	624.0020
2	6538120.9920	328536.9005	732.1264
2	6538121.4920	328537.4005	840.2611
2	6538126.9920	328544.5265	948.2434
2	6538156.9920	328583.8385	1053.6752
3	6538141.9920	328523.1505	622.7785
3	6538141.4920	328522.4945	723.4953
3	6538140.9920	328522.0265	824.0070
3	6538144.9920	328527.2765	938.9991
3	6538176.9920	328568.6505	1053.6752
4	6538205.9920	328503.9005	609.1787
4	6538196.4920	328491.3695	730.4893
4	6538190.4920	328484.0265	824.0070
4	6538194.4920	328489.3075	938.9991
4	6538226.4920	328530.6825	1053.6752
5	6538248.9920	328457.4945	635.8639
5	6538247.9920	328456.3385	737.3811
5	6538244.4920	328451.7445	855.6167
5	6538256.9920	328468.0885	950.1826
5	6538285.9920	328505.5885	1052.3432
6	6538278.9920	328393.8385	635.2223
6	6538277.9920	328392.6825	746.7839
6	6538292.4920	328411.5265	844.8767
6	6538310.4920	328435.0265	949.5775
6	6538331.9920	328463.1825	1052.8284
7	6538311.9920	328333.9635	623.6503
7	6538319.4920	328343.8385	721.2615
7	6538338.4920	328368.7765	836.3347
7	6538359.4920	328396.4325	932.6111
7	6538376.9920	328418.7765	1053.5365
8	6538348.4920	328278.6195	608.0640
8	6538353.9920	328285.8695	721.1490
8	6538374.4920	328313.0885	838.3689
8	6538397.4920	328342.7765	933.7346
8	6538426.4920	328380.8075	1053.5365
9	6538392.9920	328234.3385	606.0121
9	6538394.9920	328237.1505	718.2772
9	6538403.4920	328247.6825	834.3964
9	6538422.4920	328272.5575	934.3198
9	6538461.4920	328323.6195	1052.4895
10	6538460.4920	328219.9325	611.2467
10	6538455.9920	328214.0885	716.7556
10	6538459.4920	328218.2765	837.8407
10	6538471.9920	328234.5885	934.3198
10	6538496.9920	328267.4325	1033.5373
11	6538510.4920	328181.9635	611.2467
11	6538505.9920	328176.1195	716.7556
11	6538508.9920	328180.3075	837.8407
11	6538521.4920	328196.6195	934.3198
11	6538546.4920	328229.4325	1033.5373
