# Case1_F123_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6531980.4920	330507.2135	502.1971
1	6531979.9920	330506.7135	529.7723
1	6531994.9920	330525.9947	627.5674
1	6532023.9920	330563.7135	742.1847
1	6532069.4920	330623.1510	853.3303
2	6532029.9920	330469.2447	502.1971
2	6532029.9920	330468.7447	529.7723
2	6532044.4920	330487.9947	627.5674
2	6532073.4920	330525.7135	742.1847
2	6532118.9920	330585.1822	853.3303
3	6532064.9920	330411.7135	492.0380
3	6532062.9920	330409.0260	511.0148
3	6532081.9920	330434.0572	619.3378
3	6532115.9920	330478.6197	757.9917
3	6532149.9920	330523.0885	838.6999
4	6532085.9920	330336.3072	455.5319
4	6532088.4920	330339.7760	476.0815
4	6532108.9920	330366.6822	557.3231
4	6532128.9920	330392.9010	653.0001
4	6532156.4920	330428.5260	747.5279
4	6532196.4920	330480.8385	839.0351
5	6532119.4920	330277.1822	438.6033
5	6532139.4920	330303.6822	502.3158
5	6532174.4920	330349.4635	656.5146
5	6532200.9920	330384.2135	741.1545
5	6532246.4920	330443.4635	842.8757
6	6532161.9920	330230.3697	439.2709
6	6532166.9920	330236.8385	458.4489
6	6532186.4920	330262.0572	519.1468
6	6532219.4920	330305.3385	640.0705
6	6532259.9920	330358.4322	759.6345
6	6532298.4920	330408.4635	848.4535
7	6532228.9920	330215.2447	455.3551
7	6532232.9920	330219.9010	473.8476
7	6532257.4920	330252.2447	554.4948
7	6532349.9920	330373.1822	853.0866
8	6532308.4920	330154.5572	453.6210
8	6532333.4920	330187.0260	555.7932
8	6532429.4920	330312.4010	853.0866
9	6532400.9920	330069.4947	407.5350
9	6532444.9920	330127.0572	556.3569
9	6532528.4920	330236.2447	853.0866
10	6532505.9920	330000.9635	362.1138
10	6532548.4920	330056.5572	556.0980
10	6532593.4920	330115.3385	704.5329
10	6532640.9920	330177.3697	852.4463
11	6532614.4920	329937.3385	348.4037
11	6532625.9920	329952.2135	471.2110
11	6532640.9920	329971.9635	552.3612
11	6532695.9920	330043.6510	720.8885
11	6532741.9920	330103.9010	851.5929
12	6532694.9920	329857.2447	351.6500
12	6532695.9920	329858.3385	366.8504
12	6532712.9920	329880.9947	481.6840
12	6532736.9920	329912.2447	570.5941
12	6532787.9920	329978.9635	722.1473
12	6532836.9920	330042.7760	865.2786
13	6532743.4920	329817.5885	363.0678
13	6532744.4920	329819.4635	389.6584
13	6532757.4920	329836.3697	476.2706
13	6532786.9920	329874.6822	570.5941
13	6532837.4920	329940.7760	722.1473
13	6532887.4920	330006.2135	860.5235
14	6532791.4920	329778.0260	369.6088
14	6532792.4920	329778.9322	392.3408
14	6532805.9920	329796.9010	451.4873
14	6532836.4920	329836.4947	570.5941
14	6532887.4920	329903.2135	722.1473
14	6532936.9920	329968.0260	860.5235
15	6532836.9920	329734.5885	377.7988
15	6532851.9920	329754.1510	484.4912
15	6532874.9920	329784.1197	579.6742
15	6532926.9920	329852.0260	723.6317
15	6532972.9920	329912.0885	829.1901
16	6532886.4920	329696.2135	392.4048
16	6532906.9920	329723.0260	524.3255
16	6532934.4920	329759.0572	632.0451
16	6532978.4920	329816.4322	730.0843
16	6533016.4920	329866.0572	820.0461
17	6532930.9920	329651.9010	413.8841
17	6532936.4920	329658.7447	465.1120
17	6532945.4920	329670.5572	537.4563
17	6532967.4920	329699.4322	610.3554
17	6532991.4920	329730.7135	673.8790
18	6532972.9920	329624.5885	412.7869
18	6532975.9920	329628.2447	465.1120
18	6532984.9920	329640.0572	537.4563
18	6533007.4920	329669.1510	610.3554
18	6533018.9920	329684.1510	642.2101
18	6533030.9920	329700.2135	673.8790
