0	0	0
90	3,23	174,86
109	6,4	167,5
160	13,61	165,82
216	18,04	176,33
243	18,06	170,3
316	21,86	175,01
347	22,26	175,58
404	32,68	172,1
470	41,96	168,44
519,2	44,5	171,82
555	44,88	172,35
603	52,73	165,08
649	54,91	162,94
705	62,25	160,24
753	70,18	158,46
801	78,2	159,75
849	87,69	161,39
897	91,7	159,83
953	89,94	157,82
998	90,22	156,27
