0.00	0.00	0.00
31.36	0.18	154.34
60.23	0.74	161.43
89.10	3.51	203.56
117.97	5.27	226.62
146.84	6.54	202.68
175.71	9.71	183.07
204.58	13.88	167.15
233.45	17.29	160.08
262.32	17.72	158.47
291.19	17.33	158.49
320.06	18.30	158.85
348.93	18.44	154.88
377.80	18.39	156.41
387.42	18.53	157.71
397.04	19.11	156.84
406.67	19.61	155.81
416.29	20.30	156.42
425.91	21.21	157.49
435.54	21.55	159.42
445.15	21.79	160.84
454.78	22.05	162.84
455.72	21.91	163.51
