0	0	0
50	1,71	169,95
100	4,41	169,43
150	7,15	165,95
200	8,35	166,21
250	8,75	166,97
300	8,74	168,22
350	10,68	168,21
400	15,77	170,54
450	20,32	169,07
500	22,9	166,5
550	22,19	168,2
600	21,95	170,03
650	22,15	170,18
700	22,28	170,9
750	23,4	173,42
800	23,7	174,7
914	18,2	175
985	17,5	178
1005	17,5	180
1022	16,5	179
1051	16,3	171
1082	20,5	167
