0	0	0
90	3,23	174,86
109	6,4	167,5
160	13,61	165,82
216	18,04	176,33
243	18,06	170,3
316	21,86	175,01
347	22,26	175,58
404	32,68	172,1
470	41,96	168,44
519,2	44,5	171,82
546,8	44,91	172,35
602,7	47,58	170,72
659,4	53,44	169,72
716,7	60,54	172,1
745,2	64,49	173,34
805,4	73,65	175,51
859,2	76,3	177,82
910,7	80,88	180,19
958,4	81,12	180,97
1006,7	80,38	180,99
1016,3	80,38	181,19
